@relation homes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute postal-code {84003,84004,84005,84013,84020,84042,84043,84045,84049,84057,84058,84062,84074,84078,84097,84601,84604,84606,84629,84633,84651,84653,84655,84660,84663,84664}
@attribute bedrooms {1,2,3,4,5,6,7,8}
@attribute bathrooms {1,2,3,4,5,6,8}
@attribute square-feet numeric
@attribute lot-size numeric
@attribute cars {0,1,2,3,4,5,6,7,8,10,12}
@attribute type {'Condo/Townhome/Row Home/Co-Op','Mfd/Mobile Home','Multi-Family Home','Single Family Home'}
@attribute cost numeric

@data
84058,7,5,0.318328,0.002198,4,'Single Family Home',484900
84663,5,4,0.459091,0.002825,3,'Single Family Home',498500
84043,4,2,0.320719,0.002093,3,'Single Family Home',379900
84045,6,3,0.263437,0.001988,2,'Single Family Home',349000
84003,4,2,0.198461,0.001988,0,'Single Family Home',269900
84663,3,2,0.128912,0.002093,2,'Single Family Home',279900
84005,3,2,0.236823,0.002721,2,'Single Family Home',304999
84660,5,3,0.273937,0.002198,0,'Single Family Home',324900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',218560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',219660
84045,4,2,0.264788,0.00157,3,'Single Family Home',346353
84062,6,3,0.301383,0.002093,2,'Single Family Home',350000
84058,5,3,0.22861,0.00293,2,'Single Family Home',389900
84045,4,2,0.174966,?,2,'Single Family Home',366900
84663,3,2,0.11051,0.000837,2,'Single Family Home',239500
84651,5,2,0.177669,0.001465,0,'Single Family Home',220000
84045,5,4,0.359497,0.002093,3,'Single Family Home',429950
84005,4,2,0.309596,0.000837,2,'Single Family Home',382900
84663,3,2,0.163427,0.001779,2,'Single Family Home',263770
84062,3,2,0.075268,0.000209,0,'Condo/Townhome/Row Home/Co-Op',174900
84058,6,3,0.270818,0.001465,3,'Single Family Home',389900
84058,3,2,0.294625,?,2,'Single Family Home',333990
84003,3,2,0.432893,0.003558,3,'Single Family Home',607700
84045,4,3,0.518765,0.003139,6,'Single Family Home',559900
84003,3,2,0.534775,0.007639,3,'Single Family Home',842300
84660,6,3,0.502339,0.004186,3,'Single Family Home',599000
84045,5,3,0.424264,0.002302,5,'Single Family Home',464900
84043,5,3,0.293897,0.001674,2,'Single Family Home',365000
84655,4,3,0.22965,0.003453,2,'Single Family Home',279900
84660,4,2,0.330492,0.00293,3,'Single Family Home',380600
84005,5,3,0.253769,0.00136,2,'Single Family Home',309900
84660,3,2,0.220085,0.000209,2,'Condo/Townhome/Row Home/Co-Op',260000
84660,3,2,0.090342,0.001674,1,'Single Family Home',189500
84604,2,1,0.043768,0.002198,1,'Single Family Home',189900
84045,5,2,0.306789,0.002302,3,'Single Family Home',375000
84058,4,3,0.422497,?,3,'Single Family Home',371990
84097,7,4,0.716187,0.001046,3,'Single Family Home',794850
84058,5,3,0.327789,0.000419,2,'Single Family Home',330000
84005,5,3,0.258447,0.001779,2,'Single Family Home',269000
84045,3,3,0.207402,0.000314,2,'Condo/Townhome/Row Home/Co-Op',275000
84651,3,2,0.080362,0,0,'Condo/Townhome/Row Home/Co-Op',179900
84058,6,3,0.351284,0.002616,0,'Single Family Home',290000
84058,4,3,0.115501,0.001988,2,'Single Family Home',263990
84062,3,2,0.073916,0.000105,0,'Condo/Townhome/Row Home/Co-Op',188000
84651,5,3,0.316665,0.00586,3,'Single Family Home',369900
84003,4,2,0.134837,0.00157,0,'Single Family Home',250000
84058,3,2,0.341096,?,2,'Single Family Home',313990
84045,3,2,0.252625,0.000628,2,'Single Family Home',297320
84045,3,2,0.216655,0.000628,2,'Single Family Home',289975
84660,4,2,0.346502,0.001884,2,'Single Family Home',358000
84042,4,3,0.228402,0.034533,2,'Single Family Home',650000
84097,4,3,0.329244,0.003977,2,'Single Family Home',320000
84057,5,3,0.255328,0.002093,2,'Single Family Home',344000
84045,3,2,0.328101,0.002616,3,'Single Family Home',372645
84043,3,3,0.215615,0.000209,2,'Condo/Townhome/Row Home/Co-Op',369900
84043,4,2,0.319056,0.002825,3,'Single Family Home',449999
84057,6,4,0.209273,0.001674,2,'Single Family Home',312900
84660,5,4,0.21312,0.00136,2,'Single Family Home',294900
84045,3,2,0.285477,0.002093,3,'Single Family Home',348375
84062,5,3,0.381744,0.004395,3,'Single Family Home',534900
84045,3,2,0.216655,0.000733,2,'Single Family Home',286550
84057,5,3,0.426656,0.00293,2,'Single Family Home',425000
84043,5,3,0.262709,0.001674,2,'Single Family Home',359900
84655,5,4,0.374155,0.080787,2,'Single Family Home',539000
84097,6,5,0.310739,0.003244,3,'Single Family Home',424000
84045,3,2,0.230377,0.002512,2,'Single Family Home',274900
84043,4,1,0.084728,0.00136,0,'Single Family Home',210000
84045,6,3,0.415428,0.002093,3,'Single Family Home',449950
84058,3,2,0.338497,0.001465,2,'Single Family Home',379990
84058,3,2,0.31968,?,3,'Single Family Home',334990
84045,3,2,0.16509,?,2,'Single Family Home',357900
84042,5,4,0.492983,0.004814,3,'Single Family Home',829500
84663,4,3,0.270922,0.004604,3,'Single Family Home',429900
84003,5,3,0.242541,0.005337,3,'Single Family Home',407000
84058,4,2,0.295769,0.000523,2,'Single Family Home',369999
84005,5,3,0.294001,0.001988,3,'Single Family Home',355000
84045,4,3,0.330284,0.002302,2,'Single Family Home',369000
84604,4,3,0.171224,0.000105,0,'Condo/Townhome/Row Home/Co-Op',239999
84601,2,2,0.09055,0.000942,1,'Single Family Home',209900
84043,3,2,0.134733,0.000105,2,'Condo/Townhome/Row Home/Co-Op',229900
84653,5,3,0.31261,0.002407,2,'Single Family Home',349900
84057,4,2,0.20262,0,2,'Condo/Townhome/Row Home/Co-Op',270000
84651,3,2,0.078387,0.000209,0,'Condo/Townhome/Row Home/Co-Op',162500
84606,7,3,0.266036,0.00157,2,'Single Family Home',450000
84003,3,2,0.15854,0.000209,2,'Condo/Townhome/Row Home/Co-Op',249055
84005,3,2,0.2126,0.001256,2,'Single Family Home',314140
84058,3,2,0.294625,?,2,'Single Family Home',321990
84005,4,2,0.272689,0.002616,2,'Single Family Home',361270
84601,4,2,0.337041,?,2,'Single Family Home',362990
84045,3,2,0.269675,0.003139,2,'Single Family Home',329025
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',221705
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',218560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',217900
84045,3,2,0.132446,?,2,'Single Family Home',353900
84663,3,3,0.234432,0.000314,2,'Condo/Townhome/Row Home/Co-Op',269900
84003,6,3,0.406383,0.00743,3,'Single Family Home',699500
84062,5,3,0.391621,0.002093,2,'Single Family Home',554000
84042,6,3,0.378938,0.004709,2,'Single Family Home',449000
84601,3,2,0.062896,?,0,'Mfd/Mobile Home',47900
84043,4,2,0.177357,?,2,'Single Family Home',408900
84601,3,2,0.246179,0.00136,2,'Single Family Home',336600
84606,5,3,0.239006,0.001988,0,'Single Family Home',338500
84062,3,2,0.284333,0.001465,2,'Single Family Home',329900
84663,3,2,0.112382,0.002407,2,'Single Family Home',204900
84003,2,1,0.058842,0,0,'Condo/Townhome/Row Home/Co-Op',155000
84058,3,2,0.270298,?,2,'Single Family Home',292990
84045,4,2,0.348061,0.002512,3,'Single Family Home',439950
84045,4,2,0.348061,0.002512,3,'Single Family Home',449950
84045,4,2,0.348061,0.003035,3,'Single Family Home',429950
84045,4,2,0.348061,0.002512,3,'Single Family Home',449950
84601,3,2,0.286724,?,2,'Single Family Home',352990
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',228900
84005,3,2,0.1916,0.00157,2,'Single Family Home',301040
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',205195
84005,4,2,0.272689,0.001256,2,'Single Family Home',316480
84005,3,2,0.211456,0.001256,2,'Single Family Home',259480
84045,5,3,0.414076,0.003977,3,'Single Family Home',439642
84045,3,2,0.288076,?,2,'Single Family Home',331900
84660,4,3,0.199085,0.002198,2,'Single Family Home',289700
84045,5,3,0.354611,0.002302,3,'Single Family Home',449900
84097,4,3,0.274145,0.002302,1,'Single Family Home',265000
84660,3,2,0.185674,0.035894,3,'Single Family Home',350000
84005,3,2,0.259071,0.00136,3,'Single Family Home',349950
84653,5,3,0.213432,0.003139,2,'Single Family Home',264900
84058,3,2,0.241189,?,2,'Single Family Home',308990
84601,3,2,0.269675,?,2,'Single Family Home',322990
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',236000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.261462,0.001988,3,'Single Family Home',354635
84058,4,2,0.273937,0.00157,3,'Single Family Home',373956
84058,4,2,0.305021,0.001884,3,'Single Family Home',389710
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84663,5,3,0.278615,0.001988,2,'Single Family Home',329900
84045,3,2,0.117476,?,2,'Single Family Home',328900
84651,5,3,0.32571,0.003139,3,'Single Family Home',439500
84653,3,2,0.139723,0.004814,0,'Single Family Home',249900
84043,3,2,0.078075,0.002093,2,'Single Family Home',256500
84003,4,2,0.193263,0.001988,1,'Single Family Home',260000
84004,5,1,0.207194,0.007011,2,'Single Family Home',399900
84604,5,3,0.251274,0.001988,3,'Single Family Home',279900
84058,3,2,0.193367,?,2,'Single Family Home',293990
84601,3,2,0.238174,?,2,'Single Family Home',334990
84045,3,2,0.190664,?,2,'Condo/Townhome/Row Home/Co-Op',234990
84058,3,2,0.226115,0.001151,2,'Single Family Home',330655
84058,4,2,0.297536,0.001151,2,'Single Family Home',365829
84058,4,2,0.238694,0.001151,2,'Single Family Home',346213
84057,5,4,0.297224,0.003558,2,'Single Family Home',359000
84058,2,1,0.104897,0.007116,0,'Single Family Home',170000
84653,7,4,0.512215,0.007639,3,'Single Family Home',674900
84604,2,2,0.138164,0.000314,2,'Condo/Townhome/Row Home/Co-Op',380000
84045,3,2,0.241709,0.001988,2,'Single Family Home',279900
84097,3,1,0.062481,0.002616,0,'Single Family Home',218900
84043,3,2,0.34515,0.002512,3,'Single Family Home',386990
84003,6,3,0.275392,0.002198,2,'Single Family Home',375000
84664,3,2,0.495478,0.005128,3,'Single Family Home',507900
84005,4,2,0.205323,0.001151,2,'Single Family Home',245000
84005,3,2,0.200437,0.00157,2,'Single Family Home',249999
84043,4,2,0.338601,0.002198,3,'Single Family Home',419900
84606,5,5,0.411373,0.001884,0,'Multi-Family Home',525000
84604,2,1,0.058114,0,0,'Condo/Townhome/Row Home/Co-Op',186000
84005,3,2,0.214887,0.001151,2,'Single Family Home',240000
84601,4,2,0.334754,0.002825,3,'Single Family Home',409900
84663,5,3,0.253769,0.002302,2,'Single Family Home',299900
84003,5,3,0.172887,0.001884,2,'Single Family Home',289999
84655,3,2,0.263437,0.002302,0,'Single Family Home',312000
84058,3,2,0.125689,0.001256,0,'Condo/Townhome/Row Home/Co-Op',209900
84660,4,3,0.144818,0.001465,2,'Single Family Home',250000
84601,3,1,0.063312,0,0,'Condo/Townhome/Row Home/Co-Op',138900
84005,3,2,0.181412,0.000105,2,'Condo/Townhome/Row Home/Co-Op',249900
84663,4,2,0.199293,0.002616,2,'Single Family Home',329900
84005,3,2,0.236511,0.00136,2,'Single Family Home',292900
84653,3,2,0.445369,0.003453,3,'Single Family Home',489900
84653,5,3,0.385591,0.016325,2,'Single Family Home',399999
84005,3,2,0.216551,0.000105,2,'Condo/Townhome/Row Home/Co-Op',238805
84651,3,1,0.075268,0.004186,0,'Single Family Home',209900
84651,3,1,0.075268,0.004186,0,'Single Family Home',209900
84045,4,3,0.500572,0.002198,3,'Single Family Home',499999
84097,5,2,0.206778,0.002198,0,'Single Family Home',290000
84043,5,3,0.478948,0.004918,3,'Single Family Home',525000
84043,5,3,0.482587,0.002302,3,'Single Family Home',658900
84043,5,3,0.457116,0.002825,3,'Single Family Home',614900
84043,4,2,0.117892,0.002198,2,'Single Family Home',259900
84604,3,1,0.065391,0.000209,0,'Condo/Townhome/Row Home/Co-Op',155000
84601,6,3,0.209481,0.001151,0,'Multi-Family Home',339000
84003,3,1,0.079946,0.000105,0,'Condo/Townhome/Row Home/Co-Op',170900
84005,3,2,0.077867,0.000209,0,'Condo/Townhome/Row Home/Co-Op',169900
84045,5,2,0.233808,0.002825,3,'Single Family Home',320000
84005,3,2,0.263957,0.003977,3,'Single Family Home',343400
84604,5,5,0.363343,0.003663,3,'Single Family Home',479500
84664,6,3,0.383512,0.005965,4,'Single Family Home',587250
84045,4,2,0.330492,0.002512,3,'Single Family Home',389900
84003,5,3,0.484354,0.007116,6,'Single Family Home',775000
84664,7,4,0.380809,0.001046,2,'Condo/Townhome/Row Home/Co-Op',389500
84043,2,2,0.181828,0.01036,3,'Single Family Home',289000
84003,3,2,0.166961,0.000105,2,'Condo/Townhome/Row Home/Co-Op',306000
84043,3,3,0.145857,0.000314,2,'Condo/Townhome/Row Home/Co-Op',330000
84045,3,2,0.328413,0.00293,3,'Single Family Home',389000
84601,4,2,0.152303,0,0,'Condo/Townhome/Row Home/Co-Op',237500
84601,4,2,0.133798,0.001465,1,'Single Family Home',220000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',220225
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',217000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',220225
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',217000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',217000
84005,3,2,0.200749,0.000209,2,'Condo/Townhome/Row Home/Co-Op',217000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',231855
84058,4,2,0.290155,0.001256,2,'Single Family Home',354900
84058,4,2,0.284749,0.001256,3,'Single Family Home',359900
84604,7,6,0.434037,0.003349,2,'Single Family Home',599900
84005,6,3,0.281422,0.001988,2,'Single Family Home',339000
84005,3,2,0.264477,0.001256,2,'Single Family Home',309000
84043,5,4,0.298888,0.00157,2,'Single Family Home',394999
84005,3,2,0.113006,0.001046,2,'Single Family Home',259900
84660,3,2,0.338809,0.001988,2,'Single Family Home',394900
84004,7,4,0.459923,0.005756,4,'Single Family Home',725000
84097,7,2,0.296808,0.002825,2,'Single Family Home',314900
84045,3,2,0.081609,0.000105,2,'Single Family Home',216156
84003,3,2,0.209169,0.003663,2,'Single Family Home',280000
84003,2,1,0.059881,0.000105,0,'Condo/Townhome/Row Home/Co-Op',159000
84003,4,3,0.198461,0.001151,2,'Condo/Townhome/Row Home/Co-Op',319900
84604,4,3,0.451398,0.004186,3,'Single Family Home',765000
84601,3,2,0.286724,0.002093,3,'Single Family Home',359990
84043,3,2,0.122362,0.031289,2,'Single Family Home',539000
84058,5,4,0.676578,0.006488,3,'Single Family Home',850000
84604,6,3,0.406383,0.008267,2,'Single Family Home',575000
84601,4,2,0.104481,0.001465,1,'Single Family Home',244500
84043,3,2,0.391413,0.003453,3,'Single Family Home',498150
84606,3,2,0.183491,0.002512,2,'Single Family Home',239000
84062,3,2,0.071629,0.000209,0,'Condo/Townhome/Row Home/Co-Op',176000
84651,4,2,0.112486,0.003244,0,'Single Family Home',194900
84004,4,3,0.735316,0.007744,3,'Single Family Home',900000
84004,6,4,0.637384,0.009837,3,'Single Family Home',895000
84655,4,3,0.348477,0.028464,7,'Single Family Home',810000
84601,5,2,0.192224,0.001046,0,'Multi-Family Home',324900
84045,4,3,0.544443,0.002198,2,'Single Family Home',525000
84045,5,2,0.332259,0.001779,2,'Single Family Home',379999
84604,6,4,0.697474,0.003035,3,'Single Family Home',849000
84045,4,2,0.156253,0.00157,2,'Single Family Home',269900
84043,4,2,0.14305,0.000314,2,'Condo/Townhome/Row Home/Co-Op',249900
84003,6,5,0.730117,0.010255,5,'Single Family Home',779000
84058,4,2,0.270402,0.001151,2,'Single Family Home',355160
84058,4,3,0.189417,0.000105,2,'Condo/Townhome/Row Home/Co-Op',326195
84003,5,3,0.375195,0.002512,2,'Single Family Home',540000
84604,4,2,0.110199,0,0,'Condo/Townhome/Row Home/Co-Op',250000
84655,4,2,0.426344,0.003558,3,'Single Family Home',385000
84660,5,3,0.235056,0.001151,2,'Condo/Townhome/Row Home/Co-Op',254000
84058,3,2,0.081193,?,1,'Single Family Home',208000
84606,4,2,0.131511,0.00157,1,'Single Family Home',210000
84663,3,3,0.236615,0.004186,2,'Single Family Home',299000
84651,3,1,0.071317,0.003035,0,'Single Family Home',184900
84043,4,3,0.219254,0.000314,2,'Condo/Townhome/Row Home/Co-Op',329995
84043,6,4,0.542884,0.005337,3,'Single Family Home',569000
84043,4,3,0.443809,0.002093,2,'Single Family Home',549900
84003,5,3,0.443289,0.002825,4,'Single Family Home',650000
84604,3,2,0.155422,0,2,'Condo/Townhome/Row Home/Co-Op',242500
84058,4,2,0.38767,0.001674,2,'Single Family Home',469000
84660,4,2,0.166649,0.001465,0,'Single Family Home',215000
84660,3,1,0.193991,0.003349,0,'Single Family Home',229000
84663,2,1,0.110095,0.001674,0,'Single Family Home',189900
84003,6,3,0.346294,0.00293,3,'Single Family Home',519900
84043,3,2,0.13203,0.000209,2,'Condo/Townhome/Row Home/Co-Op',258800
84043,3,2,0.303566,0.002093,3,'Single Family Home',399900
84058,3,1,0.225491,0.000523,2,'Single Family Home',302947
84058,3,2,0.215615,0.000523,2,'Single Family Home',299863
84058,3,2,0.183387,0.000523,2,'Single Family Home',276098
84058,4,2,0.238902,0.001151,2,'Single Family Home',348213
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',224900
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',224900
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',224900
84651,4,3,0.119243,0.001779,2,'Single Family Home',247500
84043,3,2,0.34515,0.002512,3,'Single Family Home',389990
84604,6,3,0.438819,0.003035,3,'Single Family Home',633000
84058,6,3,0.486225,0.004918,5,'Single Family Home',774000
84043,4,3,0.219254,0.00136,2,'Single Family Home',365000
84660,4,3,0.186922,0.001046,2,'Condo/Townhome/Row Home/Co-Op',269990
84660,4,3,0.186922,0.001046,2,'Condo/Townhome/Row Home/Co-Op',269990
84020,3,2,0.332571,0.002512,3,'Single Family Home',549999
84045,6,4,0.333611,0.002302,3,'Single Family Home',551999
84663,5,3,0.249922,0.002407,3,'Single Family Home',413950
84663,3,2,0.229026,0.002407,3,'Single Family Home',386950
84663,3,2,0.264477,0.002407,3,'Single Family Home',398950
84045,5,3,0.251481,0.001465,2,'Single Family Home',329900
84663,6,2,0.187857,0.001884,2,'Single Family Home',279900
84058,4,2,0.286412,0.001674,2,'Single Family Home',399900
84043,7,3,0.308972,0.002198,2,'Single Family Home',410000
84664,7,4,0.538933,0.009209,2,'Single Family Home',599000
84651,3,2,0.247219,0.003453,2,'Single Family Home',270000
84005,3,2,0.250026,0.001884,3,'Single Family Home',314770
84003,3,2,0.098451,0.000523,2,'Single Family Home',262990
84003,3,3,0.147001,0.000419,2,'Single Family Home',291490
84045,3,2,0.073292,0.000209,1,'Condo/Townhome/Row Home/Co-Op',189000
84005,4,2,0.321655,0.001988,3,'Single Family Home',367746
84045,3,2,0.173719,0.000209,1,'Condo/Townhome/Row Home/Co-Op',210000
84664,5,4,0.327165,0.007848,2,'Single Family Home',409000
84653,4,2,0.415948,0.004709,2,'Single Family Home',431900
84062,3,2,0.149704,0.000419,2,'Single Family Home',309700
84062,3,2,0.13359,0.000419,2,'Single Family Home',291300
84058,5,3,0.3307,0.002825,2,'Single Family Home',419990
84045,6,3,0.243788,0.001151,2,'Single Family Home',350000
84043,3,2,0.086392,0.001884,2,'Single Family Home',263900
84045,5,3,0.2756,0.00293,2,'Single Family Home',379900
84045,4,3,0.463562,0.002302,3,'Single Family Home',530000
84043,3,2,0.226115,0.000314,2,'Condo/Townhome/Row Home/Co-Op',289999
84058,3,2,0.206154,?,2,'Single Family Home',298900
84651,6,3,0.402225,0.006488,3,'Single Family Home',520000
84062,6,3,0.245868,0.001988,2,'Single Family Home',359900
84005,6,3,0.222268,0.001988,2,'Single Family Home',273000
84005,3,2,0.328205,0.004709,3,'Single Family Home',399900
84043,4,2,0.353779,0.001884,3,'Single Family Home',445000
84043,6,3,0.190768,0.002198,2,'Single Family Home',319900
84062,6,3,0.31365,0.002616,2,'Single Family Home',359900
84058,5,3,0.40867,0.002198,3,'Single Family Home',529990
84045,4,3,0.183595,0.000209,2,'Condo/Townhome/Row Home/Co-Op',269900
84097,5,3,0.234224,0.002093,2,'Single Family Home',299900
84043,4,2,0.250754,0.00293,3,'Single Family Home',359900
84045,3,2,0.077347,?,2,'Condo/Townhome/Row Home/Co-Op',189000
84663,5,2,0.302422,0.002512,2,'Single Family Home',349900
84003,6,4,0.659216,0.006174,3,'Single Family Home',749900
84005,3,2,0.07558,0,0,'Condo/Townhome/Row Home/Co-Op',159900
84660,3,2,0.105312,0.000942,2,'Single Family Home',235000
84663,3,2,0.088679,0.000209,1,'Condo/Townhome/Row Home/Co-Op',184900
84043,4,2,0.339017,0.002512,3,'Single Family Home',365000
84045,5,3,0.416779,0.002721,3,'Single Family Home',400000
84057,2,1,0.031084,0,0,'Condo/Townhome/Row Home/Co-Op',161900
84005,2,1,0.107911,0.000105,0,'Condo/Townhome/Row Home/Co-Op',199000
84043,3,2,0.081193,?,0,'Single Family Home',187900
84003,4,2,0.456388,?,3,'Single Family Home',664990
84005,2,2,0.19212,0.000209,2,'Condo/Townhome/Row Home/Co-Op',264900
84005,6,4,0.294937,0.002825,4,'Single Family Home',374900
84057,4,3,0.293897,0.001988,2,'Single Family Home',359900
84097,5,2,0.205115,0.002198,2,'Single Family Home',339900
84601,4,2,0.137956,0.001884,2,'Single Family Home',235000
84663,4,2,0.109263,0.002302,2,'Single Family Home',249900
84660,5,3,0.263957,0.001465,2,'Single Family Home',325000
84045,4,3,0.180476,0.001046,2,'Condo/Townhome/Row Home/Co-Op',264900
84601,4,3,0.235887,0.002825,2,'Single Family Home',319900
84003,5,2,0.204283,0.00293,1,'Single Family Home',259900
84651,4,2,0.194303,0.001988,2,'Single Family Home',239800
84020,6,3,0.315729,0.00157,2,'Single Family Home',445000
84601,3,2,0.1286,0.001256,0,'Single Family Home',245000
84043,3,2,0.229546,0.00136,2,'Single Family Home',269900
84043,3,2,0.204699,0.000942,2,'Single Family Home',349900
84651,3,1,0.058218,0.00157,0,'Single Family Home',179900
84604,3,2,0.044495,0.00136,0,'Single Family Home',199900
84062,5,3,0.305749,0.003767,2,'Single Family Home',329900
84664,5,4,0.860069,0.010779,4,'Single Family Home',869000
84062,7,4,0.583221,0.002825,3,'Single Family Home',599000
84097,5,1,0.188377,0.002721,1,'Single Family Home',264900
84003,3,2,0.260838,0.002198,3,'Single Family Home',414990
84045,3,2,0.227051,0.000209,2,'Condo/Townhome/Row Home/Co-Op',259900
84664,3,2,0.106976,0.004918,2,'Single Family Home',289000
84003,4,2,0.245868,0.002302,3,'Single Family Home',419990
84078,3,2,0.086392,0.003244,2,'Single Family Home',195000
84005,3,2,0.321655,0.002093,2,'Single Family Home',328000
84005,4,2,0.277472,0.001884,2,'Single Family Home',314000
84005,4,2,0.317705,0.002407,3,'Single Family Home',358049
84005,3,2,0.236303,0.001465,2,'Single Family Home',315000
84601,1,1,0.011644,0,0,'Condo/Townhome/Row Home/Co-Op',76900
84660,3,2,0.168105,0.000209,2,'Condo/Townhome/Row Home/Co-Op',224900
84058,3,2,0.216655,0.000523,2,'Single Family Home',294965
84058,4,2,0.239318,0.00157,2,'Single Family Home',372761
84058,3,2,0.183387,0.000523,2,'Single Family Home',279098
84058,3,2,0.183387,0.000523,2,'Single Family Home',278106
84660,3,2,0.167585,0.000209,2,'Condo/Townhome/Row Home/Co-Op',213240
84606,6,5,0.575943,0.002721,3,'Single Family Home',779000
84651,6,3,0.349621,0.003977,2,'Single Family Home',349900
84058,4,2,0.235887,0.001988,0,'Multi-Family Home',349900
84664,4,2,0.436012,0.005128,2,'Single Family Home',514400
84604,4,3,0.237551,0.004709,2,'Single Family Home',344000
84660,4,4,0.366566,0,2,'Single Family Home',295000
84058,4,3,0.457324,0.002825,3,'Single Family Home',494999
84655,4,2,0.29712,0.003767,3,'Single Family Home',309900
84655,3,2,0.270194,0.002616,2,'Single Family Home',310000
84043,5,3,0.327997,0.003349,2,'Single Family Home',475000
84045,4,2,0.317497,0.00157,3,'Single Family Home',389481
84660,4,3,0.361888,0.054835,2,'Single Family Home',534900
84660,4,2,0.439859,0.004081,3,'Single Family Home',474900
84005,5,3,0.248051,0.005337,3,'Single Family Home',389000
84651,5,3,0.491111,0.005442,3,'Single Family Home',535000
84043,3,2,0.215511,0.002302,2,'Single Family Home',315999
84043,4,3,0.341304,0.00136,2,'Single Family Home',413900
84655,4,3,0.41574,0.003767,3,'Single Family Home',359900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',216900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',228900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',229900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',202900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',203560
84045,4,2,0.313338,0.002198,3,'Single Family Home',399999
84062,6,3,0.243165,0.001151,2,'Single Family Home',309000
84655,3,2,0.077555,0.002198,0,'Single Family Home',186000
84005,4,2,0.245868,0.002198,3,'Single Family Home',338900
84655,4,1,0.334442,0.003767,3,'Single Family Home',324900
84655,5,2,0.305645,0.003767,3,'Single Family Home',309900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84655,3,2,0.299927,0.003767,3,'Single Family Home',299900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',224000
84043,3,1,0.127664,0.002093,2,'Single Family Home',251000
84655,3,2,0.307516,0.0045,3,'Single Family Home',299900
84043,3,2,0.128184,0.000314,2,'Condo/Townhome/Row Home/Co-Op',224900
84043,3,2,0.288907,0.003035,3,'Single Family Home',414900
84604,6,4,0.605468,0.00429,2,'Single Family Home',749900
84005,3,2,0.311571,0.001779,2,'Single Family Home',320000
84057,4,2,0.093461,0.001465,0,'Single Family Home',217000
84043,4,3,0.19264,0.001988,4,'Single Family Home',285000
84663,6,3,0.652771,0.004081,2,'Single Family Home',846500
84604,4,3,0.364799,0.01486,4,'Single Family Home',699900
84664,8,8,0.378522,0.008581,0,'Single Family Home',499900
84651,2,2,0.28163,0.000419,2,'Single Family Home',372163
84651,2,2,0.28163,0.000419,2,'Single Family Home',362969
84651,2,2,0.28163,0.000419,2,'Single Family Home',357550
84651,2,2,0.28163,0.000419,2,'Single Family Home',402220
84655,5,3,0.411373,0.003767,3,'Single Family Home',339900
84604,7,4,0.481235,0.005965,6,'Single Family Home',400000
84606,5,3,0.20657,0.00157,0,'Multi-Family Home',349000
84651,4,3,0.477492,0.052219,3,'Single Family Home',529900
84651,3,1,0.1496,0.041545,1,'Single Family Home',445000
